(141, 167)
(141, 169)
(141, 170)
(141, 171)
(141, 172)
(141, 173)
(141, 174)
(141, 175)
(141, 176)
(141, 177)
(141, 178)
(141, 179)
(141, 180)
(141, 181)
(141, 182)
(141, 183)
(141, 185)
(141, 186)
(141, 187)
(142, 163)
(142, 164)
(142, 165)
(142, 166)
(142, 167)
(142, 168)
(142, 169)
(142, 170)
(142, 171)
(142, 172)
(142, 173)
(142, 174)
(142, 175)
(142, 176)
(142, 177)
(142, 178)
(142, 179)
(142, 180)
(142, 181)
(142, 182)
(142, 183)
(142, 184)
(142, 185)
(142, 186)
(142, 187)
(142, 188)
(142, 189)
(143, 160)
(143, 161)
(143, 162)
(143, 163)
(143, 164)
(143, 165)
(143, 166)
(143, 167)
(143, 168)
(143, 169)
(143, 170)
(143, 171)
(143, 172)
(143, 173)
(143, 174)
(143, 175)
(143, 176)
(143, 177)
(143, 178)
(143, 180)
(143, 182)
(143, 183)
(143, 184)
(143, 185)
(143, 186)
(143, 187)
(143, 188)
(143, 189)
(143, 190)
(143, 191)
(143, 192)
(144, 157)
(144, 158)
(144, 159)
(144, 160)
(144, 161)
(144, 162)
(144, 163)
(144, 164)
(144, 165)
(144, 166)
(144, 167)
(144, 168)
(144, 169)
(144, 170)
(144, 171)
(144, 172)
(144, 174)
(144, 175)
(144, 176)
(144, 177)
(144, 178)
(144, 179)
(144, 180)
(144, 181)
(144, 182)
(144, 183)
(144, 184)
(144, 185)
(144, 186)
(144, 187)
(144, 188)
(144, 189)
(144, 190)
(144, 191)
(144, 192)
(144, 194)
(145, 155)
(145, 156)
(145, 157)
(145, 158)
(145, 159)
(145, 160)
(145, 161)
(145, 162)
(145, 163)
(145, 164)
(145, 165)
(145, 166)
(145, 167)
(145, 168)
(145, 169)
(145, 170)
(145, 171)
(145, 172)
(145, 173)
(145, 174)
(145, 175)
(145, 176)
(145, 177)
(145, 178)
(145, 179)
(145, 180)
(145, 181)
(145, 182)
(145, 183)
(145, 184)
(145, 185)
(145, 186)
(145, 187)
(145, 188)
(145, 189)
(145, 190)
(145, 191)
(145, 192)
(145, 193)
(145, 194)
(145, 195)
(145, 196)
(145, 197)
(146, 153)
(146, 154)
(146, 155)
(146, 156)
(146, 157)
(146, 158)
(146, 159)
(146, 160)
(146, 161)
(146, 162)
(146, 163)
(146, 164)
(146, 165)
(146, 166)
(146, 167)
(146, 168)
(146, 169)
(146, 170)
(146, 171)
(146, 172)
(146, 174)
(146, 175)
(146, 176)
(146, 177)
(146, 178)
(146, 179)
(146, 180)
(146, 181)
(146, 182)
(146, 183)
(146, 184)
(146, 185)
(146, 186)
(146, 187)
(146, 188)
(146, 189)
(146, 190)
(146, 191)
(146, 192)
(146, 193)
(146, 194)
(146, 195)
(146, 196)
(146, 197)
(146, 198)
(146, 199)
(146, 200)
(146, 201)
(147, 152)
(147, 153)
(147, 154)
(147, 155)
(147, 156)
(147, 157)
(147, 158)
(147, 159)
(147, 160)
(147, 161)
(147, 162)
(147, 163)
(147, 164)
(147, 165)
(147, 166)
(147, 167)
(147, 168)
(147, 169)
(147, 170)
(147, 171)
(147, 172)
(147, 173)
(147, 174)
(147, 175)
(147, 176)
(147, 177)
(147, 178)
(147, 179)
(147, 180)
(147, 181)
(147, 182)
(147, 183)
(147, 184)
(147, 185)
(147, 186)
(147, 187)
